"crop","province","year","yield","mov_avg_9window","residual","mean_residual","sd_residual","lower_sigma","upper_sigma","yield_outlier","yield_to_use","yield_trend","yield_detrResids","yield_growthRate_DLM","yield_growthRate_DLM_CIlow","yield_growthRate_DLM_CIhigh"
"Rice","Singburi",1985,2.56279467477125,2.51802441626516,0.0447702585060918,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,2.56279467477125,2.51843426070727,0.0443604140639873,0.0152120592766752,0.00264383247939899,0.0277802860739513
"Rice","Singburi",1986,2.73289378836581,2.39643551945055,0.336458268915266,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,2.73289378836581,2.52830210778008,0.204591680585735,0.0151526889009159,0.00263351482542489,0.0276718629764068
"Rice","Singburi",1987,2.32254407301071,2.43393459141687,-0.111390518406153,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,2.32254407301071,2.49554922131552,-0.173005148304803,0.0153515625364814,0.0026680796990795,0.0280350453738833
"Rice","Singburi",1988,2.50610104684644,2.47751466440634,0.0285863824400927,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,2.50610104684644,2.49883693998746,0.00726410685897516,0.0153313664741144,0.00266457057269367,0.0279981623755351
"Rice","Singburi",1989,2.62516741081892,2.55374353330027,0.0714238775186584,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,2.62516741081892,2.50061139781694,0.124556013001987,0.0153204892970063,0.00266268104888071,0.0279782975451319
"Rice","Singburi",1990,1.59324121751217,2.62181249155275,-1.02857127404057,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,1.59324121751217,2.47643823133951,-0.883197013827333,0.0154700389800413,0.00268867358252719,0.0282514043775554
"Rice","Singburi",1991,2.72723104530301,2.62874162908213,0.0984894162208771,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,2.72723104530301,2.63625353021423,0.090977515088781,0.0145322141014682,0.002525681279635,0.0265387469233015
"Rice","Singburi",1992,2.80093924986848,2.72095506257035,0.0799841872981264,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,2.80093924986848,2.77711630955942,0.0238229403090613,0.0137951026604049,0.002397572307826,0.0251926330129838
"Rice","Singburi",1993,3.11277929320559,2.81671384285553,0.296065450350057,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,3.11277929320559,2.91301627470989,0.199763018495696,0.0131515254262729,0.00228571912272271,0.0240173317298231
"Rice","Singburi",1994,3.1754152990436,2.9124718779609,0.262943421082697,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,3.1754152990436,3.0073014168837,0.168113882159898,0.0127391986434365,0.00221405677797111,0.0232643405089019
"Rice","Singburi",1995,2.79525602613027,3.12477809457572,-0.329522068445444,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,2.79525602613027,3.06656491440746,-0.271308888277192,0.0124930055432119,0.00217126814361472,0.0228147429428091
"Rice","Singburi",1996,3.15246497440471,3.22494526384603,-0.0724802894413146,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,3.15246497440471,3.18234774533217,-0.0298827709274545,0.0120384751163379,0.00209227052327855,0.0219846797093972
"Rice","Singburi",1997,3.36793006941302,3.32763299620243,0.0402970732105858,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,3.36793006941302,3.30435578578317,0.063574283629849,0.0115939740052231,0.00201501578011114,0.0211729322303351
"Rice","Singburi",1998,3.48698972676729,3.39735488338845,0.0896348433788416,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,3.48698972676729,3.41311997067605,0.073869756091236,0.0112245147374721,0.00195080304493261,0.0204982264300117
"Rice","Singburi",1999,3.5039971670455,3.49262301471913,0.0113741523263604,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,3.5039971670455,3.50649553657694,-0.00249836953144866,0.0109256135819315,0.00189885308197178,0.0199523740818911
"Rice","Singburi",2000,3.62873556873578,3.64351857272604,-0.0147830039902561,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,3.62873556873578,3.60039156509243,0.0283440036433533,0.0106406800289911,0.00184933055242751,0.0194320295055546
"Rice","Singburi",2001,3.72512884107612,3.75854826754085,-0.0334194264647314,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,3.72512884107612,3.68838294260967,0.0367458984664504,0.0103868318855683,0.00180521051717395,0.0189684532539626
"Rice","Singburi",2002,3.74027627787972,3.76231335500512,-0.022037077125395,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,3.74027627787972,3.76871937780798,-0.0284430999282619,0.0101654191462013,0.00176672761427142,0.0185641106781312
"Rice","Singburi",2003,4.03282848101981,3.82742458326968,0.205403897750128,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,4.03282848101981,3.85498110576802,0.177847375251795,0.00993795020430818,0.0017271920757354,0.018148708332881
"Rice","Singburi",2004,4.15331604819243,3.88860276099931,0.264713287193115,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,4.15331604819243,3.90419349396698,0.249122554225451,0.00981268176892198,0.00170541871979049,0.0179199448180535
"Rice","Singburi",2005,4.18773222773797,3.92139131787003,0.266340909867941,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,4.18773222773797,3.90150842781528,0.286223799922693,0.00981943456980082,0.0017065903424776,0.017932278797124
"Rice","Singburi",2006,3.40181585659144,3.91005228768064,-0.508236431089201,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,3.40181585659144,3.83919694013953,-0.43738108354809,0.00997880718644043,0.00173428694649462,0.0182233274263862
"Rice","Singburi",2007,4.07299078114839,3.81271764913755,0.260273132010835,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,4.07299078114839,3.86800110378789,0.204989677360503,0.00990449701465808,0.00172137010855448,0.0180876239207617
"Rice","Singburi",2008,4.05460076661215,3.80078308320077,0.253817683411381,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,4.05460076661215,3.85410161816459,0.20049914844756,0.00994021668445982,0.00172757614104932,0.0181528572278703
"Rice","Singburi",2009,3.92383258057227,3.77904329014446,0.144789290427807,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,3.92383258057227,3.79843395506784,0.125398625504433,0.0100858949512458,0.00175289267715664,0.0184188972253349
"Rice","Singburi",2010,3.62307756937155,3.74139232485693,-0.118314755485374,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,3.62307756937155,3.71664312918081,-0.0935655598092624,0.0103078520605188,0.00179146629565002,0.0188242378253875
"Rice","Singburi",2011,2.86426453099198,3.78895694945335,-0.924692418461371,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,2.86426453099198,3.6543439732562,-0.790079442264221,0.0104835807414364,0.00182200564127842,0.0191451558415945
"Rice","Singburi",2012,3.92541738758874,3.75627063558388,0.169146752004855,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,3.92541738758874,3.75663493650407,0.168782451084666,0.0101981195283435,0.00177239179507566,0.0186238472616114
"Rice","Singburi",2013,3.95765791068568,3.74257764665932,0.215080264026364,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,3.95765791068568,3.82376497765411,0.133892933031567,0.0100190817390675,0.00174127386409934,0.0182968896140357
"Rice","Singburi",2014,3.84887354015014,3.78678688822454,0.0620866519255929,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,3.84887354015014,3.86300231473525,-0.0141287745851089,0.00991731624471927,0.00172358551054194,0.0181110469788966
"Rice","Singburi",2015,3.82989747795925,3.88426976251142,-0.0543722845521653,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,3.82989747795925,3.90518297360473,-0.0752854956454732,0.00981019777607622,0.00170496679825218,0.0179154287539003
"Rice","Singburi",2016,3.7788139563232,4.05190481006407,-0.273090853740873,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,3.7788139563232,3.96304718174563,-0.184233225422428,0.00966696007116895,0.00168007067832347,0.0176538494640144
"Rice","Singburi",2017,3.93136386629104,4.10248704311588,-0.171123176824842,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,3.93136386629104,4.05929103584715,-0.127927169556113,0.00943776131512299,0.00164023485762152,0.0172352877726245
"Rice","Singburi",2018,4.32171575465931,4.1592750530397,0.162440701619616,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,4.32171575465931,4.18218480317153,0.139530951487777,0.00916043216892023,0.00159203413075882,0.0167288302070816
"Rice","Singburi",2019,4.50042343795344,4.20974743746746,0.290676000485978,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,4.50042343795344,4.2760113474946,0.224412090458838,0.00895942898954616,0.00155709841952962,0.0163617595595627
"Rice","Singburi",2020,4.37297995896585,4.25722868240599,0.115751276559864,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,4.37297995896585,4.32308814703976,0.049891811926086,0.00886186412722316,0.00154013971981961,0.0161835885346267
"Rice","Singburi",2021,4.38065748505504,4.32557364327495,0.055083841780089,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,4.38065748505504,4.35977143562037,0.0208860494346714,0.00878729999764236,0.00152717841561175,0.016047421579673
"Rice","Singburi",2022,4.46875,4.39127527277227,0.0774747272277265,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,4.46875,4.39210372185849,0.0766462781415136,0.00872261261595673,0.00151593364114509,0.0159292915907684
"Rice","Singburi",2023,4.303125,4.40518717639487,-0.102062176394867,-0.000768587132339591,0.343763839033825,-1.03206010423382,1.03052292996914,NA,4.303125,4.40846898081668,-0.105343980816678,0.00869023225559278,0.00151030365893106,0.0158701608522545
"Rice","Suphanburi",1933,1.80040660004325,1.4764704447796,0.323936155263654,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.80040660004325,1.52489017062697,0.275516429416282,0.00141324630999873,-0.0381324054247518,0.0409588980447492
"Rice","Suphanburi",1934,1.15417651633843,1.572459796631,-0.418283280292571,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.15417651633843,1.44432688645347,-0.290150370115035,0.00165480633743314,-0.0390638971283222,0.0423735098031885
"Rice","Suphanburi",1935,1.21649613171305,1.60164674390384,-0.385150612190794,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.21649613171305,1.45111052078118,-0.234614389068134,0.00180042979574509,-0.0377446305738772,0.0413454901653674
"Rice","Suphanburi",1936,1.70763861842819,1.59428232478343,0.113356293644761,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.70763861842819,1.52855501353493,0.179083604893259,0.00171570331892811,-0.0349467179756388,0.038378124613495
"Rice","Suphanburi",1937,1.50363435737508,1.46598074832037,0.0376536090547059,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.50363435737508,1.55224313006604,-0.0486087726909616,0.00165735529616027,-0.0336384303056341,0.0369531408979546
"Rice","Suphanburi",1938,2.052406555888,1.31319616245941,0.739210393428592,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,2.052406555888,1.59047513797803,0.461931417909972,0.00152242060536021,-0.0321952632386086,0.035240104449329
"Rice","Suphanburi",1939,1.77676842754089,1.34297451306623,0.433793914474661,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.77676842754089,1.48987015313053,0.286898274410361,0.00172018404967402,-0.0335561169735174,0.0369964850728655
"Rice","Suphanburi",1940,1.54273139094054,1.33895016258729,0.203781228353256,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.54273139094054,1.30327113034022,0.239460260600326,0.00248742431878967,-0.0370851311137316,0.042059979751311
"Rice","Suphanburi",1941,0.439568136615922,1.23180661460763,-0.792238477991712,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,0.439568136615922,1.04545785107053,-0.605889714454612,0.00445972250077247,-0.044009369025904,0.0529288140274489
"Rice","Suphanburi",1942,0.425345327294593,1.14129820020146,-0.715952872906862,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,0.425345327294593,0.970971605248843,-0.54562627795425,0.0064965831668891,-0.0448415164008449,0.0578346827346231
"Rice","Suphanburi",1943,1.42218167179977,1.06175414323021,0.360427528569563,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.42218167179977,1.06194437358667,0.360237298213098,0.00726308172206692,-0.0389680195890541,0.0534941830331879
"Rice","Suphanburi",1944,1.1802769774026,1.00717336681526,0.173103610587333,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.1802769774026,1.046168028887,0.134108948515595,0.00877939191347078,-0.0374926026098393,0.0550513864367808
"Rice","Suphanburi",1945,0.743346686611309,0.98399572992045,-0.240649043309141,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,0.743346686611309,0.991599862609047,-0.248253175997738,0.0109293966598448,-0.0372584915862505,0.0591172849059401
"Rice","Suphanburi",1946,0.689058627719476,1.07369318413998,-0.384634556420499,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,0.689058627719476,1.01321765778767,-0.324159030068194,0.0122972865880392,-0.0343013329873987,0.058895906163477
"Rice","Suphanburi",1947,1.33651004314676,1.16134772340946,0.175162319737297,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.33651004314676,1.13378001222276,0.202730030923997,0.0121495525742896,-0.029038396863964,0.0533375020125432
"Rice","Suphanburi",1948,1.28554143980641,1.13087909013024,0.154662349676171,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.28554143980641,1.19479178767189,0.0907496521345235,0.0125174943711797,-0.0261749550096773,0.0512099437520367
"Rice","Suphanburi",1949,1.33413265888721,1.17939264683518,0.15474001205203,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.33413265888721,1.22973865956186,0.104393999325354,0.013075850761745,-0.0241715491946489,0.0503232507181388
"Rice","Suphanburi",1950,1.24684522459165,1.19527323800253,0.0515719865891251,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.24684522459165,1.23446738336455,0.0123778412271005,0.0139624673383022,-0.0228305154410055,0.0507554501176098
"Rice","Suphanburi",1951,1.21423618071994,1.13009516549407,0.0841410152258719,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.21423618071994,1.2366362371668,-0.02240005644686,0.0149076596862067,-0.0215390898326637,0.0513544092050771
"Rice","Suphanburi",1952,1.14796397228681,1.16292154191509,-0.0149575696282762,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.14796397228681,1.24672940530453,-0.0987654330177177,0.0157678130438399,-0.0201310097792429,0.0516666358669227
"Rice","Suphanburi",1953,1.61689898774707,1.13717878568001,0.479720202067061,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.61689898774707,1.2876977798411,0.329201207905973,0.0161687724234079,-0.0183664100630207,0.0507039549098364
"Rice","Suphanburi",1954,0.8862720071174,1.14824809592845,-0.261976088811046,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,0.8862720071174,1.23099231709032,-0.344720309972915,0.0180367170973816,-0.0178798996203066,0.0539533338150697
"Rice","Suphanburi",1955,0.102455975143394,1.13455653090007,-1.03210055575667,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,0.102455975143394,NA,1.27916485821764,-1.17670888307424,0.0183806189715654,-0.0160025493213045,0.0527637872644353
"Rice","Suphanburi",1956,1.63194743093589,1.14789846242716,0.48404896850873,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.63194743093589,1.32864618103327,0.303301249902625,0.0186256038443983,-0.0143216747882766,0.0515728824770732
"Rice","Suphanburi",1957,1.05385663369073,1.18567242982256,-0.131815796131834,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.05385663369073,1.28830231464846,-0.234445680957726,0.0203110500545145,-0.0135240540430828,0.0541461541521117
"Rice","Suphanburi",1958,1.43375645112312,1.16171076472806,0.272045686395056,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.43375645112312,1.31976604947297,0.113990401650151,0.0208913224632054,-0.0120109140885966,0.0537935590150074
"Rice","Suphanburi",1959,1.12362113933623,1.25250805524191,-0.128886915905682,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.12362113933623,1.31841131234835,-0.19479017301212,0.0220407172362089,-0.0107820193927756,0.0548634538651935
"Rice","Suphanburi",1960,1.33431356446382,1.42803410019595,-0.0937205357321229,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.33431356446382,1.3770255341201,-0.0427119696562792,0.0221214698441454,-0.0092071068937992,0.0534500465820899
"Rice","Suphanburi",1961,1.48792967884542,1.43733480444942,0.0505948743960047,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.48792967884542,1.44986627554434,0.038063403301076,0.0218947896144355,-0.00777767127036163,0.0515672504992326
"Rice","Suphanburi",1962,1.40124400189655,1.56956436399135,-0.168320362094796,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.40124400189655,1.51256192330251,-0.111317921405965,0.0217771348723622,-0.00659540594086705,0.0501496756855914
"Rice","Suphanburi",1963,1.70344762174203,1.61498571430199,0.0884619074400348,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.70344762174203,1.60987331707295,0.0935743046690769,0.0210893083433998,-0.00551001363725627,0.0476886303240558
"Rice","Suphanburi",1964,1.68219037972973,1.66836446698932,0.0138259127404112,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.68219037972973,1.68010273154375,0.00208764818597929,0.0207486647658955,-0.00468969881450359,0.0461870283462946
"Rice","Suphanburi",1965,1.71565376921712,1.72043626166074,-0.0047824924436215,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.71565376921712,1.75061414462359,-0.0349603754064665,0.0203742021982811,-0.00399834665503055,0.0447467510515928
"Rice","Suphanburi",1968,2.2439226695681,1.73217304034457,0.511749629223527,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,2.2439226695681,1.83242919523717,0.411493474330926,0.0198336323904413,-0.00341657655130535,0.043083841332188
"Rice","Suphanburi",1974,1.84254860391893,1.7730360348636,0.0695125690553298,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.84254860391893,1.79137785202606,0.0511707518928739,0.0207884602638541,-0.00296459039849378,0.044541510926202
"Rice","Suphanburi",1975,1.60402991352215,1.7100233962658,-0.105993482743642,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.60402991352215,1.73585976570891,-0.131829852186757,0.0221214860858674,-0.00236512826903337,0.0466081004407682
"Rice","Suphanburi",1976,1.80295971650665,1.69403017448865,0.108929542017999,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.80295971650665,1.72108078822283,0.0818789282838217,0.0230731196262522,-0.00160194915671885,0.0477481884092233
"Rice","Suphanburi",1977,1.5935606869999,1.74279778462444,-0.149237097624543,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.5935606869999,1.68303019172446,-0.0894695047245622,0.024504936807877,-0.000710090649485517,0.0497199642652396
"Rice","Suphanburi",1978,1.76901095256781,1.73692565447677,0.032085298091044,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.76901095256781,1.6733728851068,0.0956380674610102,0.0256482068905749,0.000301438970766117,0.0509949748103838
"Rice","Suphanburi",1979,1.13633387436177,1.75773446881935,-0.621400594457586,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.13633387436177,1.63667861104021,-0.500344736678439,0.0273857563955233,0.00148063611731069,0.0532908766737359
"Rice","Suphanburi",1980,1.53825138373543,1.8302449983122,-0.291993614576766,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,1.53825138373543,1.75210558834991,-0.213854204614477,0.0265530465716674,0.00236000917050239,0.0507460839728323
"Rice","Suphanburi",1981,2.15456226043922,1.88884166298088,0.26572059745834,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,2.15456226043922,1.93344010866333,0.221122151775892,0.0247448926430836,0.0028224757041001,0.0466673095820672
"Rice","Suphanburi",1982,2.19107349823903,1.98897495179744,0.202098546441593,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,2.19107349823903,2.04970611516766,0.141367383071365,0.0238899546428861,0.00320938918521797,0.0445705201005543
"Rice","Suphanburi",1983,2.02982793300222,2.06691705849949,-0.0370891254972725,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,2.02982793300222,2.12465398691713,-0.0948260539149115,0.0235418036224246,0.00358609594241258,0.0434975113024366
"Rice","Suphanburi",1984,2.25662467895776,2.23675285269287,0.0198718262648936,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,2.25662467895776,2.22912230142473,0.027502377533033,0.0228405056779044,0.00381264621702219,0.0418683651387867
"Rice","Suphanburi",1985,2.3303296985248,2.33925161025794,-0.00892191173314272,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,2.3303296985248,2.32622966620335,0.00410003232145151,0.0222158320297417,0.00397234047840502,0.0404593235810783
"Rice","Suphanburi",1986,2.49476028634889,2.27541723848785,0.219343047861044,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,2.49476028634889,2.42287092454,0.0718893618088936,0.0215926588131278,0.00406448611856153,0.0391208315076942
"Rice","Suphanburi",1987,2.47048991288629,2.35703924591409,0.113450666972203,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,2.47048991288629,2.49856592550626,-0.0280760126199695,0.0211669010293404,0.00415495734858281,0.038178844710098
"Rice","Suphanburi",1988,2.66485602210216,2.46665733685984,0.198198685242318,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,2.66485602210216,2.58326086485462,0.081595157247532,0.0206588485914968,0.00418751815612804,0.0371301790268656
"Rice","Suphanburi",1989,2.46074020182111,2.5649355231515,-0.104195321330388,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,2.46074020182111,2.64393877397611,-0.183198572154995,0.0203585352902176,0.00424542560850717,0.036471644971928
"Rice","Suphanburi",1990,1.58005291450837,2.6710118960036,-1.09095898149524,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,1.58005291450837,NA,2.7600779466735,-1.18002503216513,0.0196042291403433,0.00414642295252502,0.0350620353281615
"Rice","Suphanburi",1991,2.92567156507521,2.73464057904738,0.191030986027826,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,2.92567156507521,2.87649959904752,0.0491719660276897,0.0188474332230768,0.00398970148704978,0.0337051649591038
"Rice","Suphanburi",1992,3.01639075151397,2.79676698067643,0.219623770837535,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,3.01639075151397,2.97826377747152,0.0381269740424468,0.0181934747835363,0.00381538330883639,0.0325715662582362
"Rice","Suphanburi",1993,3.14112835558271,2.86241362623584,0.278714729346865,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,3.14112835558271,3.06855142095562,0.0725769346270866,0.0176150616808915,0.00362933831727761,0.0316007850445054
"Rice","Suphanburi",1994,3.28501705419373,3.00920128908329,0.275815765110436,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,3.28501705419373,3.13691703488976,0.148100019303968,0.0171760396837444,0.00346133880521227,0.0308907405622765
"Rice","Suphanburi",1995,3.06741843374291,3.21226346149075,-0.144845027747836,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,3.06741843374291,3.16064564429482,-0.0932272105519059,0.0170194871418025,0.00337008389626868,0.0306688903873364
"Rice","Suphanburi",1996,3.02962752754773,3.24124304417518,-0.21161551662745,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,3.02962752754773,3.21227663107291,-0.182649103525187,0.0167206850839991,0.00324911203940223,0.030192258128596
"Rice","Suphanburi",1997,3.25567583213687,3.31144592937844,-0.0557700972415653,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,3.25567583213687,3.3186632866609,-0.0629874545240314,0.0161151329011242,0.00303040126224745,0.0291998645400009
"Rice","Suphanburi",1998,3.78182916744815,3.40542515226922,0.37640401517893,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,3.78182916744815,3.44372991017563,0.338099257272524,0.0154038036711542,0.00274581061740546,0.028061796724903
"Rice","Suphanburi",1999,3.40761246617545,3.48724122299446,-0.0796287568190142,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,3.40761246617545,3.4668547769011,-0.0592423107256521,0.0152003466216782,0.00257310280573351,0.0278275904376229
"Rice","Suphanburi",2000,3.18648780923508,3.57283780391968,-0.386349994684599,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,3.18648780923508,3.5074168273025,-0.320929018067419,0.014934845627078,0.00239454979295411,0.0274751414612019
"Rice","Suphanburi",2001,3.6482167183433,3.67729375331349,-0.029077034970189,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,3.6482167183433,3.64401678480167,0.00419993354162829,0.0142229806226775,0.00208954202058351,0.0263564192247714
"Rice","Suphanburi",2002,3.98694136159976,3.73432459151229,0.252616770087471,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,3.98694136159976,3.77880184680773,0.208139514792034,0.0135066967802983,0.00173833271585158,0.0252750608447451
"Rice","Suphanburi",2003,4.02136169072093,3.76030167942424,0.261060011296682,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,4.02136169072093,3.85030749825188,0.17105419246905,0.0130356680878441,0.00141215310927596,0.0246591830664123
"Rice","Suphanburi",2004,3.83778766206986,3.8415650275438,-0.00377736547393148,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,3.83778766206986,3.86960972085671,-0.031822058786851,0.0127742325665996,0.00112744416332939,0.0244210209698698
"Rice","Suphanburi",2005,3.96973107209198,3.94070286578232,0.0290282063096599,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,3.96973107209198,3.89770584940226,0.0720252226897284,0.0125027077862775,0.000850595701137007,0.0241548198714181
"Rice","Suphanburi",2006,3.7689533759261,3.93664873066431,-0.167695354738215,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,3.7689533759261,3.90347841610342,-0.134525040177317,0.0123363097229315,0.000602870704713468,0.0240697487411495
"Rice","Suphanburi",2007,4.01562295865574,3.91426415254014,0.101358806115599,-0.000928275075307769,0.309650587997295,-0.929880039067192,0.928023488916576,NA,4.01562295865574,3.94906209948092,0.0665608591748139,0.0120495609906947,0.000343965487883383,0.023755156493506
