Crop,Year,Region,Province,Yield (t/ha),Data source
Maize,2014,Northern,Mae Hong Son,3.95625,Agricultural statistics of Thai
Maize,2014,Northern,Tak,4.34375,Agricultural statistics of Thai
Maize,2014,Northern,Kamphaeng Phet,4.75625,Agricultural statistics of Thai
Maize,2014,Northern,Sukhothai,3.8875,Agricultural statistics of Thai
Maize,2014,Northern,Phrae,3.9125,Agricultural statistics of Thai
Maize,2014,Northern,Nan,3.90625,Agricultural statistics of Thai
Maize,2014,Northern,Uttaradit,3.95625,Agricultural statistics of Thai
Maize,2014,Northern,Phitsanulok,4.09375,Agricultural statistics of Thai
Maize,2014,Northern,Phichit,4.20625,Agricultural statistics of Thai
Maize,2014,Northern,Nakhon Sawan,4.2125,Agricultural statistics of Thai
Maize,2014,Northern,Uthai Thani,4.28125,Agricultural statistics of Thai
Maize,2014,Northern,Phetchabun,4.175,Agricultural statistics of Thai
Maize,2014,Northeastern,Loei,3.76875,Agricultural statistics of Thai
Maize,2014,Northeastern,Nong Bua Lamphu,3.775,Agricultural statistics of Thai
Maize,2014,Northeastern,Udon Thani,3.4875,Agricultural statistics of Thai
Maize,2014,Northeastern,Nong Khai,3.41875,Agricultural statistics of Thai
Maize,2014,Northeastern,Maha Sarakham,3.725,Agricultural statistics of Thai
Maize,2014,Northeastern,Roi Et,3.825,Agricultural statistics of Thai
Maize,2014,Northeastern,Kalasin,3.83125,Agricultural statistics of Thai
Maize,2014,Northeastern,Sakon Nakhon,3.76875,Agricultural statistics of Thai
Maize,2014,Northeastern,Nakhon Phanom,3.75,Agricultural statistics of Thai
Maize,2014,Northeastern,Mukdahan,3.7375,Agricultural statistics of Thai
Maize,2014,Northeastern,Khon Kaen,3.71875,Agricultural statistics of Thai
Maize,2014,Northeastern,Chaiyaphum,3.56875,Agricultural statistics of Thai
Maize,2014,Northeastern,Nakhon Ratchasima,3.9625,Agricultural statistics of Thai
Maize,2014,Central,Saraburi,4.675,Agricultural statistics of Thai
Maize,1998,Central,Suphanburi,2.9625,Agricultural statistic of Thailand
Maize,2014,Central,Chainat,3.90625,Agricultural statistics of Thai
Maize,1999,Central,Suphanburi,2.36875,Agricultural statistic of Thailand
Maize,2014,Eastern,Prachinburi,4.2375,Agricultural statistics of Thai
Maize,2014,Eastern,Chachoengsao,4.15625,Agricultural statistics of Thai
Maize,2014,Northeastern,Sa kaeo,4.3,Agricultural statistics of Thai
Maize,2014,Eastern,Chanthaburi,4.03125,Agricultural statistics of Thai
Maize,2014,Eastern,Chonburi,4.41875,Agricultural statistics of Thai
Maize,2014,Central,Kanchanaburi,4.325,Agricultural statistics of Thai
Maize,2014,Central,Ratchaburi,3.875,Agricultural statistics of Thai
Maize,2014,Central,Phetchaburi,3.7875,Agricultural statistics of Thai
Maize,2014,Central,Prachuap Khiri Khan,3.56875,Agricultural statistics of Thai
Maize,2015,Thailand,Total,4.25625,Agricultural statistic of Thailand
Maize,2015,Northern,Chiang Rai,4.36875,Agricultural statistic of Thailand
Maize,2015,Northern,Payao,4.36875,Agricultural statistic of Thailand
Maize,2015,Northern,Lampang,4.19375,Agricultural statistic of Thailand
Maize,2015,Northern,Lamphun,4.29375,Agricultural statistic of Thailand
Maize,2015,Northern,Chiang Mai,4.30625,Agricultural statistic of Thailand
Maize,2015,Northern,Mae Hong Son,3.95,Agricultural statistic of Thailand
Maize,2015,Northern,Tak,4.225,Agricultural statistic of Thailand
Maize,2015,Northern,Kamphaeng Phet,4.55,Agricultural statistic of Thailand
Maize,2015,Northern,Sukhothai,3.85625,Agricultural statistic of Thailand
Maize,2015,Northern,Phrae,3.9375,Agricultural statistic of Thailand
Maize,2015,Northern,Nan,3.85625,Agricultural statistic of Thailand
Maize,2015,Northern,Uttaradit,4.1,Agricultural statistic of Thailand
Maize,2015,Northern,Phitsanulok,4.325,Agricultural statistic of Thailand
Maize,2015,Northern,Phichit,4.34375,Agricultural statistic of Thailand
Maize,2015,Northern,Nakhon Sawan,4.3625,Agricultural statistic of Thailand
Maize,2015,Northern,Uthai Thani,4.33125,Agricultural statistic of Thailand
Maize,2015,Northern,Phetchabun,4.19375,Agricultural statistic of Thailand
Maize,2015,Northeastern,Loei,3.8625,Agricultural statistic of Thailand
Maize,2015,Northeastern,Nong Bua Lamphu,3.86875,Agricultural statistic of Thailand
Maize,2015,Northeastern,Udon Thani,3.6125,Agricultural statistic of Thailand
Maize,2015,Northeastern,Nong Khai,3.5,Agricultural statistic of Thailand
Maize,2015,Northeastern,Maha Sarakham,3.7125,Agricultural statistic of Thailand
Maize,2015,Northeastern,Roi Et,3.91875,Agricultural statistic of Thailand
Maize,2015,Northeastern,Kalasin,3.88125,Agricultural statistic of Thailand
Maize,2015,Northeastern,Sakon Nakhon,3.85,Agricultural statistic of Thailand
Maize,2015,Northeastern,Nakhon Phanom,3.7375,Agricultural statistic of Thailand
Maize,2015,Northeastern,Mukdahan,3.74375,Agricultural statistic of Thailand
Maize,2015,Northeastern,Nakhon Ratchasima,3.925,Agricultural statistic of Thailand
Maize,2015,Central,Saraburi,4.90625,Agricultural statistic of Thailand
Maize,2000,Central,Suphanburi,2.94375,Agricultural statistic of Thailand
Maize,2015,Central,Chainat,4.3,Agricultural statistic of Thailand
Maize,2001,Central,Suphanburi,2.95,Agricultural statistic of Thailand
Maize,2002,Central,Suphanburi,2.975,Agricultural statistic of Thailand
Maize,2015,Eastern,Chachoengsao,4.21875,Agricultural statistic of Thailand
Maize,2015,Central,Sa Kaeo,4.9375,Agricultural statistic of Thailand
Maize,2015,Eastern,Chanthaburi,4.10625,Agricultural statistic of Thailand
Maize,2003,Central,Suphanburi,3.25,Agricultural statistic of Thailand
Maize,2015,Central,Kanchanaburi,4.2375,Agricultural statistic of Thailand
Maize,2015,Central,Ratchaburi,3.91875,Agricultural statistic of Thailand
Maize,2015,Central,Phetchaburi,3.65,Agricultural statistic of Thailand
Maize,2015,Central,Prachuap Khiri Khan,3.94375,Agricultural statistic of Thailand
Maize,2016,Thailand,Total,4.25625,Agricultural statistic of Thailand
Maize,2016,Northern,Chiang Rai,4.36875,Agricultural statistic of Thailand
Maize,2016,Northern,Payao,4.36875,Agricultural statistic of Thailand
Maize,2016,Northern,Lampang,4.19375,Agricultural statistic of Thailand
Maize,2016,Northern,Lamphun,4.29375,Agricultural statistic of Thailand
Maize,2016,Northern,Chiang Mai,4.30625,Agricultural statistic of Thailand
Maize,2016,Northern,Mae Hong Son,3.95,Agricultural statistic of Thailand
Maize,2016,Northern,Tak,4.225,Agricultural statistic of Thailand
Maize,2016,Northern,Kamphaeng Phet,4.55,Agricultural statistic of Thailand
Maize,2016,Northern,Sukhothai,3.85625,Agricultural statistic of Thailand
Maize,2016,Northern,Phrae,3.9375,Agricultural statistic of Thailand
Maize,2016,Northern,Nan,3.85625,Agricultural statistic of Thailand
Maize,2016,Northern,Uttaradit,4.1,Agricultural statistic of Thailand
Maize,2016,Northern,Phitsanulok,4.325,Agricultural statistic of Thailand
Maize,2016,Northern,Phichit,4.34375,Agricultural statistic of Thailand
Maize,2016,Northern,Nakhon Sawan,4.3625,Agricultural statistic of Thailand
Maize,2016,Northern,Uthai Thani,4.33125,Agricultural statistic of Thailand
Maize,2016,Northern,Phetchabun,4.19375,Agricultural statistic of Thailand
Maize,2016,Northeastern,Loei,3.8625,Agricultural statistic of Thailand
Maize,2016,Northeastern,Nong Bua Lamphu,3.86875,Agricultural statistic of Thailand
Maize,2016,Northeastern,Udon Thani,3.6125,Agricultural statistic of Thailand
Maize,2016,Northeastern,Nong Khai,3.5,Agricultural statistic of Thailand
Maize,2016,Northeastern,Maha Sarakham,3.7125,Agricultural statistic of Thailand
Maize,2016,Northeastern,Roi Et,3.91875,Agricultural statistic of Thailand
Maize,2016,Northeastern,Kalasin,3.88125,Agricultural statistic of Thailand
Maize,2016,Northeastern,Sakon Nakhon,3.85,Agricultural statistic of Thailand
Maize,2016,Northeastern,Nakhon Phanom,3.7375,Agricultural statistic of Thailand
Maize,2016,Northeastern,Mukdahan,3.74375,Agricultural statistic of Thailand
Maize,2016,Northeastern,Nakhon Ratchasima,3.925,Agricultural statistic of Thailand
Maize,2016,Central,Saraburi,4.90625,Agricultural statistic of Thailand
Maize,2004,Central,Suphanburi,3.0625,Agricultural statistic of Thailand
Maize,2016,Central,Chainat,4.3,Agricultural statistic of Thailand
Maize,2005,Central,Suphanburi,2.88125,Agricultural statistic of Thailand
Maize,2006,Central,Suphanburi,3.45,Agricultural statistic of Thailand
Maize,2016,Eastern,Chachoengsao,4.21875,Agricultural statistic of Thailand
Maize,2016,Central,Sa Kaeo,4.9375,Agricultural statistic of Thailand
Maize,2016,Eastern,Chanthaburi,4.10625,Agricultural statistic of Thailand
Maize,2007,Central,Suphanburi,3.425,Agricultural statistic of Thailand
Maize,2016,Central,Kanchanaburi,4.2375,Agricultural statistic of Thailand
Maize,2016,Central,Ratchaburi,3.91875,Agricultural statistic of Thailand
Maize,2016,Central,Phetchaburi,3.65,Agricultural statistic of Thailand
Maize,2016,Central,Prachuap Khiri Khan,3.94375,Agricultural statistic of Thailand
Maize,2017,Thailand,Total,4.5,Agricultural statistic of Thailand
Maize,2017,Northern,Chiang Rai,4.41875,Agricultural statistic of Thailand
Maize,2017,Northern,Payao,4.5125,Agricultural statistic of Thailand
Maize,2017,Northern,Lampang,4.28125,Agricultural statistic of Thailand
Maize,2017,Northern,Lamphun,4.4,Agricultural statistic of Thailand
Maize,2017,Northern,Chiang Mai,4.4,Agricultural statistic of Thailand
Maize,2017,Northern,Mae Hong Son,3.99375,Agricultural statistic of Thailand
Maize,2017,Northern,Tak,4.5,Agricultural statistic of Thailand
Maize,2017,Northern,Kamphaeng Phet,4.7625,Agricultural statistic of Thailand
Maize,2017,Northern,Sukhothai,4.14375,Agricultural statistic of Thailand
Maize,2017,Northern,Phrae,4.2125,Agricultural statistic of Thailand
Maize,2017,Northern,Nan,4.1875,Agricultural statistic of Thailand
Maize,2017,Northern,Uttaradit,4.3125,Agricultural statistic of Thailand
Maize,2017,Northern,Phitsanulok,4.45,Agricultural statistic of Thailand
Maize,2017,Northern,Phichit,4.3625,Agricultural statistic of Thailand
Maize,2017,Northern,Nakhon Sawan,4.475,Agricultural statistic of Thailand
Maize,2017,Northern,Uthai Thani,4.4375,Agricultural statistic of Thailand
Maize,2017,Northern,Phetchabun,4.34375,Agricultural statistic of Thailand
Maize,2017,Northeastern,Loei,3.9375,Agricultural statistic of Thailand
Maize,2017,Northeastern,Nong Bua Lamphu,3.8875,Agricultural statistic of Thailand
Maize,2017,Northeastern,Udon Thani,3.80625,Agricultural statistic of Thailand
Maize,2017,Northeastern,Nong Khai,3.5625,Agricultural statistic of Thailand
Maize,2017,Northeastern,Maha Sarakham,3.81875,Agricultural statistic of Thailand
Maize,2017,Northeastern,Roi Et,3.9875,Agricultural statistic of Thailand
Maize,2017,Northeastern,Kalasin,3.925,Agricultural statistic of Thailand
Maize,2017,Northeastern,Sakon Nakhon,3.9625,Agricultural statistic of Thailand
Maize,2017,Northeastern,Nakhon Phanom,3.75,Agricultural statistic of Thailand
Maize,2017,Northeastern,Mukdahan,3.84375,Agricultural statistic of Thailand
Maize,2017,Northeastern,Nakhon Ratchasima,3.96875,Agricultural statistic of Thailand
Maize,2017,Central,Saraburi,5.05625,Agricultural statistic of Thailand
Maize,2008,Central,Suphanburi,3.6375,Agricultural statistic of Thailand
Maize,2017,Central,Chainat,4.39375,Agricultural statistic of Thailand
Maize,2009,Central,Suphanburi,4.16875,Agricultural statistic of Thailand
Maize,2010,Central,Suphanburi,4.475,Agricultural statistic of Thailand
Maize,2017,Eastern,Chachoengsao,4.26875,Agricultural statistic of Thailand
Maize,2017,Central,Sa Kaeo,5.025,Agricultural statistic of Thailand
Maize,2017,Eastern,Chanthaburi,4.125,Agricultural statistic of Thailand
Maize,2011,Central,Suphanburi,4.43125,Agricultural statistic of Thailand
Maize,2017,Central,Kanchanaburi,4.30625,Agricultural statistic of Thailand
Maize,2017,Central,Ratchaburi,3.93125,Agricultural statistic of Thailand
Maize,2017,Central,Phetchaburi,3.70625,Agricultural statistic of Thailand
Maize,2017,Central,Prachuap Khiri Khan,4.025,Agricultural statistic of Thailand
Maize,2018,Thailand,Total,4.59375,Agricultural statistic of Thailand
Maize,2018,Northern,Chiang Rai,4.65625,Agricultural statistic of Thailand
Maize,2018,Northern,Payao,4.65,Agricultural statistic of Thailand
Maize,2018,Northern,Lampang,4.6375,Agricultural statistic of Thailand
Maize,2018,Northern,Lamphun,4.5375,Agricultural statistic of Thailand
Maize,2018,Northern,Chiang Mai,4.65625,Agricultural statistic of Thailand
Maize,2018,Northern,Mae Hong Son,4.45,Agricultural statistic of Thailand
Maize,2018,Northern,Tak,4.3125,Agricultural statistic of Thailand
Maize,2018,Northern,Kamphaeng Phet,4.66875,Agricultural statistic of Thailand
Maize,2018,Northern,Sukhothai,4.28125,Agricultural statistic of Thailand
Maize,2018,Northern,Phrae,4.41875,Agricultural statistic of Thailand
Maize,2018,Northern,Nan,4.25,Agricultural statistic of Thailand
Maize,2018,Northern,Uttaradit,4.375,Agricultural statistic of Thailand
Maize,2018,Northern,Phitsanulok,4.6125,Agricultural statistic of Thailand
Maize,2018,Northern,Phichit,4.58125,Agricultural statistic of Thailand
Maize,2018,Northern,Nakhon Sawan,4.975,Agricultural statistic of Thailand
Maize,2018,Northern,Uthai Thani,5.46875,Agricultural statistic of Thailand
Maize,2018,Northern,Phetchabun,4.84375,Agricultural statistic of Thailand
Maize,2018,Northeastern,Loei,4.3,Agricultural statistic of Thailand
Maize,2018,Northeastern,Nong Bua Lamphu,4.29375,Agricultural statistic of Thailand
Maize,2018,Northeastern,Udon Thani,3.925,Agricultural statistic of Thailand
Maize,2018,Northeastern,Nong Khai,3,Agricultural statistic of Thailand
Maize,2018,Northeastern,Sakon Nakhon,3.1375,Agricultural statistic of Thailand
Maize,2018,Northeastern,Nakhon Phanom,2.56875,Agricultural statistic of Thailand
Maize,2018,Northeastern,Mukdahan,3.3625,Agricultural statistic of Thailand
Maize,2018,Northeastern,Yasothon,3.5375,Agricultural statistic of Thailand
Maize,2018,Northeastern,Amnat Charoen,2.0625,Agricultural statistic of Thailand
Maize,2018,Northeastern,Ubon Ratchathani,4.775,Agricultural statistic of Thailand
Maize,2018,Northeastern,Sisaket,5.7125,Agricultural statistic of Thailand
Maize,2018,Northeastern,Surin,2.175,Agricultural statistic of Thailand
Maize,2018,Northeastern,Buriram,3.775,Agricultural statistic of Thailand
Maize,2018,Northeastern,Kalasin,3.73125,Agricultural statistic of Thailand
Maize,2018,Northeastern,Khon Kaen,4.03125,Agricultural statistic of Thailand
Maize,2018,Northeastern,Chaiyaphum,4.2,Agricultural statistic of Thailand
Maize,2018,Northeastern,Nakhon Ratchasima,4.49375,Agricultural statistic of Thailand
Maize,2018,Central,Saraburi,4.56875,Agricultural statistic of Thailand
Maize,2012,Central,Suphanburi,4.4625,Agricultural statistics of Thai
Maize,2018,Central,Chainat,4.03125,Agricultural statistic of Thailand
Maize,2013,Central,Suphanburi,4.44375,Agricultural statistics of Thai
Maize,2018,Eastern,Prachinburi,4.40625,Agricultural statistic of Thailand
Maize,2018,Eastern,Chachoengsao,4.61875,Agricultural statistic of Thailand
Maize,2018,Central,Sa Kaeo,4.63125,Agricultural statistic of Thailand
Maize,2018,Eastern,Chanthaburi,3.4875,Agricultural statistic of Thailand
Maize,2018,Central,Kanchanaburi,4.4625,Agricultural statistic of Thailand
Maize,2018,Central,Ratchaburi,3.28125,Agricultural statistic of Thailand
Maize,2018,Central,Phetchaburi,3.23125,Agricultural statistic of Thailand
Maize,2018,Central,Prachuap Khiri Khan,4.10625,Agricultural statistic of Thailand
Maize,2019,Thailand,Total,4.34375,Agricultural statistic of Thailand
Maize,2019,Northern,Chiang Rai,4.2625,Agricultural statistic of Thailand
Maize,2019,Northern,Payao,4.36875,Agricultural statistic of Thailand
Maize,2019,Northern,Lampang,4.11875,Agricultural statistic of Thailand
Maize,2019,Northern,Lamphun,3.8125,Agricultural statistic of Thailand
Maize,2019,Northern,Chiang Mai,4.2125,Agricultural statistic of Thailand
Maize,2019,Northern,Mae Hong Son,4.35625,Agricultural statistic of Thailand
Maize,2019,Northern,Tak,4.1875,Agricultural statistic of Thailand
Maize,2019,Northern,Kamphaeng Phet,4.74375,Agricultural statistic of Thailand
Maize,2019,Northern,Sukhothai,4.05625,Agricultural statistic of Thailand
Maize,2019,Northern,Phrae,4.21875,Agricultural statistic of Thailand
Maize,2019,Northern,Nan,4.0625,Agricultural statistic of Thailand
Maize,2019,Northern,Uttaradit,4.11875,Agricultural statistic of Thailand
Maize,2019,Northern,Phitsanulok,4.35,Agricultural statistic of Thailand
Maize,2019,Northern,Phichit,4.4375,Agricultural statistic of Thailand
Maize,2019,Northern,Nakhon Sawan,4.80625,Agricultural statistic of Thailand
Maize,2019,Northern,Uthai Thani,5.075,Agricultural statistic of Thailand
Maize,2019,Northern,Phetchabun,4.56875,Agricultural statistic of Thailand
Maize,2019,Northeastern,Loei,3.96875,Agricultural statistic of Thailand
Maize,2019,Northeastern,Nong Bua Lamphu,3.89375,Agricultural statistic of Thailand
Maize,2019,Northeastern,Udon Thani,3.94375,Agricultural statistic of Thailand
Maize,2019,Northeastern,Nong Khai,3.15,Agricultural statistic of Thailand
Maize,2019,Northeastern,Sakon Nakhon,2.8125,Agricultural statistic of Thailand
Maize,2019,Northeastern,Nakhon Phanom,2.71875,Agricultural statistic of Thailand
Maize,2019,Northeastern,Mukdahan,3.8375,Agricultural statistic of Thailand
Maize,2019,Northeastern,Yasothon,2.29375,Agricultural statistic of Thailand
Maize,2019,Northeastern,Amnat Charoen,3.2625,Agricultural statistic of Thailand
Maize,2019,Northeastern,Ubon Ratchathani,5.00625,Agricultural statistic of Thailand
Maize,2019,Northeastern,Sisaket,5.81875,Agricultural statistic of Thailand
Maize,2019,Northeastern,Surin,2.475,Agricultural statistic of Thailand
Maize,2019,Northeastern,Buriram,3.08125,Agricultural statistic of Thailand
Maize,2019,Northeastern,Kalasin,3.8125,Agricultural statistic of Thailand
Maize,2019,Northeastern,Khon Kaen,4.15,Agricultural statistic of Thailand
Maize,2019,Northeastern,Chaiyaphum,4.43125,Agricultural statistic of Thailand
Maize,2019,Northeastern,Nakhon Ratchasima,4.69375,Agricultural statistic of Thailand
Maize,2019,Central,Saraburi,4.9625,Agricultural statistic of Thailand
Maize,2014,Central,Suphanburi,4.4625,Agricultural statistics of Thai
Maize,2019,Central,Chainat,4.2375,Agricultural statistic of Thailand
Maize,2015,Central,Suphanburi,4.45,Agricultural statistic of Thailand
Maize,2019,Eastern,Prachinburi,4.75625,Agricultural statistic of Thailand
Maize,2019,Eastern,Chachoengsao,4.725,Agricultural statistic of Thailand
Maize,2019,Central,Sa Kaeo,4.8,Agricultural statistic of Thailand
Maize,2019,Eastern,Chanthaburi,4.35,Agricultural statistic of Thailand
Maize,2019,Central,Kanchanaburi,4.55625,Agricultural statistic of Thailand
Maize,2019,Central,Ratchaburi,3.775,Agricultural statistic of Thailand
Maize,2019,Central,Phetchaburi,3.9,Agricultural statistic of Thailand
Maize,2019,Central,Prachuap Khiri Khan,3.9125,Agricultural statistic of Thailand
Maize,2020,Thailand,Total,4.3625,Agricultural statistic of Thailand
Maize,2020,Northern,Chiang Rai,4.2875,Agricultural statistic of Thailand
Maize,2020,Northern,Payao,4.39375,Agricultural statistic of Thailand
Maize,2020,Northern,Lampang,4.15,Agricultural statistic of Thailand
Maize,2020,Northern,Lamphun,3.84375,Agricultural statistic of Thailand
Maize,2020,Northern,Chiang Mai,4.2375,Agricultural statistic of Thailand
Maize,2020,Northern,Mae Hong Son,4.3875,Agricultural statistic of Thailand
Maize,2020,Northern,Tak,4.24375,Agricultural statistic of Thailand
Maize,2020,Northern,Kamphaeng Phet,4.75625,Agricultural statistic of Thailand
Maize,2020,Northern,Sukhothai,4.0625,Agricultural statistic of Thailand
Maize,2020,Northern,Phrae,4.25,Agricultural statistic of Thailand
Maize,2020,Northern,Nan,4.08125,Agricultural statistic of Thailand
Maize,2020,Northern,Uttaradit,4.16875,Agricultural statistic of Thailand
Maize,2020,Northern,Phitsanulok,4.3625,Agricultural statistic of Thailand
Maize,2020,Northern,Phichit,4.4875,Agricultural statistic of Thailand
Maize,2020,Northern,Nakhon Sawan,4.88125,Agricultural statistic of Thailand
Maize,2020,Northern,Uthai Thani,4.95,Agricultural statistic of Thailand
Maize,2020,Northern,Phetchabun,4.44375,Agricultural statistic of Thailand
Maize,2020,Northeastern,Loei,3.9875,Agricultural statistic of Thailand
Maize,2020,Northeastern,Nong Bua Lamphu,3.9375,Agricultural statistic of Thailand
Maize,2020,Northeastern,Udon Thani,4.0125,Agricultural statistic of Thailand
Maize,2020,Northeastern,Nong Khai,3.18125,Agricultural statistic of Thailand
Maize,2020,Northeastern,Sakon Nakhon,2.84375,Agricultural statistic of Thailand
Maize,2020,Northeastern,Nakhon Phanom,2.75625,Agricultural statistic of Thailand
Maize,2020,Northeastern,Mukdahan,3.875,Agricultural statistic of Thailand
Maize,2020,Northeastern,Yasothon,2.3,Agricultural statistic of Thailand
Maize,2020,Northeastern,Amnat Charoen,3.3125,Agricultural statistic of Thailand
Maize,2020,Northeastern,Ubon Ratchathani,5.0375,Agricultural statistic of Thailand
Maize,2020,Northeastern,Sisaket,5.65625,Agricultural statistic of Thailand
Maize,2020,Northeastern,Surin,1.975,Agricultural statistic of Thailand
Maize,2020,Northeastern,Buriram,3.28125,Agricultural statistic of Thailand
Maize,2020,Northeastern,Kalasin,3.7125,Agricultural statistic of Thailand
Maize,2020,Northeastern,Khon Kaen,3.9,Agricultural statistic of Thailand
Maize,2020,Northeastern,Chaiyaphum,4.15625,Agricultural statistic of Thailand
Maize,2020,Northeastern,Nakhon Ratchasima,4.45625,Agricultural statistic of Thailand
Maize,2020,Central,Saraburi,4.5625,Agricultural statistic of Thailand
Maize,2016,Central,Suphanburi,4.45,Agricultural statistic of Thailand
Maize,2020,Central,Chainat,3.99375,Agricultural statistic of Thailand
Maize,2017,Central,Suphanburi,4.6125,Agricultural statistic of Thailand
Maize,2020,Eastern,Prachinburi,4.24375,Agricultural statistic of Thailand
Maize,2020,Eastern,Chachoengsao,4.46875,Agricultural statistic of Thailand
Maize,2020,Central,Sa Kaeo,4.59375,Agricultural statistic of Thailand
Maize,2020,Eastern,Chanthaburi,4.23125,Agricultural statistic of Thailand
Maize,2020,Central,Kanchanaburi,4.3625,Agricultural statistic of Thailand
Maize,2020,Central,Ratchaburi,3.0375,Agricultural statistic of Thailand
Maize,2020,Central,Phetchaburi,3.20625,Agricultural statistic of Thailand
Maize,2020,Central,Prachuap Khiri Khan,4.06875,Agricultural statistic of Thailand
Maize,2021,Thailand,Total,4.55,Agricultural statistic of Thailand
Maize,2021,Northern,Chiang Rai,4.425,Agricultural statistic of Thailand
Maize,2021,Northern,Payao,4.5375,Agricultural statistic of Thailand
Maize,2021,Northern,Lampang,4.475,Agricultural statistic of Thailand
Maize,2021,Northern,Lamphun,4.525,Agricultural statistic of Thailand
Maize,2021,Northern,Chiang Mai,4.64375,Agricultural statistic of Thailand
Maize,2021,Northern,Mae Hong Son,4.75,Agricultural statistic of Thailand
Maize,2021,Northern,Tak,4.4375,Agricultural statistic of Thailand
Maize,2021,Northern,Kamphaeng Phet,4.89375,Agricultural statistic of Thailand
Maize,2021,Northern,Sukhothai,4.33125,Agricultural statistic of Thailand
Maize,2021,Northern,Phrae,4.35625,Agricultural statistic of Thailand
Maize,2021,Northern,Nan,4.2625,Agricultural statistic of Thailand
Maize,2021,Northern,Uttaradit,4.275,Agricultural statistic of Thailand
Maize,2021,Northern,Phitsanulok,4.2125,Agricultural statistic of Thailand
Maize,2021,Northern,Phichit,4.4375,Agricultural statistic of Thailand
Maize,2021,Northern,Nakhon Sawan,4.9625,Agricultural statistic of Thailand
Maize,2021,Northern,Uthai Thani,5.34375,Agricultural statistic of Thailand
Maize,2021,Northern,Phetchabun,4.5375,Agricultural statistic of Thailand
Maize,2021,Northeastern,Loei,4.15,Agricultural statistic of Thailand
Maize,2021,Northeastern,Nong Bua Lamphu,4.0125,Agricultural statistic of Thailand
Maize,2021,Northeastern,Udon Thani,4.2625,Agricultural statistic of Thailand
Maize,2021,Northeastern,Yasothon,2,Agricultural statistic of Thailand
Maize,2021,Northeastern,Amnat Charoen,3.76875,Agricultural statistic of Thailand
Maize,2021,Northeastern,Ubon Ratchathani,5.1,Agricultural statistic of Thailand
Maize,2021,Northeastern,Sisaket,5.4875,Agricultural statistic of Thailand
Maize,2021,Northeastern,Surin,2.6375,Agricultural statistic of Thailand
Maize,2021,Northeastern,Buriram,4.51875,Agricultural statistic of Thailand
Maize,2021,Northeastern,Kalasin,3.975,Agricultural statistic of Thailand
Maize,2021,Northeastern,Khon Kaen,3.93125,Agricultural statistic of Thailand
Maize,2021,Northeastern,Chaiyaphum,4.43125,Agricultural statistic of Thailand
Maize,2021,Northeastern,Nakhon Ratchasima,4.95,Agricultural statistic of Thailand
Maize,2021,Central,Saraburi,4.55625,Agricultural statistic of Thailand
Maize,2018,Central,Suphanburi,4.30625,Agricultural statistic of Thailand
Maize,2021,Central,Chainat,4.34375,Agricultural statistic of Thailand
Maize,2019,Central,Suphanburi,4.34375,Agricultural statistic of Thailand
Maize,2021,Central,Nakhon Nayok,0,Agricultural statistic of Thailand
Maize,2021,Eastern,Prachinburi,4.8125,Agricultural statistic of Thailand
Maize,2021,Eastern,Chachoengsao,4.14375,Agricultural statistic of Thailand
Maize,2021,Central,Sa Kaeo,4.7875,Agricultural statistic of Thailand
Maize,2021,Eastern,Chanthaburi,4.38125,Agricultural statistic of Thailand
Maize,2021,Central,Kanchanaburi,4.5125,Agricultural statistic of Thailand
Maize,2021,Central,Ratchaburi,3.43125,Agricultural statistic of Thailand
Maize,2021,Central,Phetchaburi,3.59375,Agricultural statistic of Thailand
Maize,2021,Central,Prachuap Khiri Khan,4.13125,Agricultural statistic of Thailand
Maize,2022,Thailand,Total,4.675,Agricultural statistic of Thailand
Maize,2022,Northern,Chiang Rai,4.64375,Agricultural statistic of Thailand
Maize,2022,Northern,Payao,4.49375,Agricultural statistic of Thailand
Maize,2022,Northern,Lampang,4.55625,Agricultural statistic of Thailand
Maize,2022,Northern,Lamphun,4.56875,Agricultural statistic of Thailand
Maize,2022,Northern,Chiang Mai,4.68125,Agricultural statistic of Thailand
Maize,2022,Northern,Mae Hong Son,4.75,Agricultural statistic of Thailand
Maize,2022,Northern,Tak,4.40625,Agricultural statistic of Thailand
Maize,2022,Northern,Kamphaeng Phet,5.1,Agricultural statistic of Thailand
Maize,2022,Northern,Sukhothai,4.36875,Agricultural statistic of Thailand
Maize,2022,Northern,Phrae,4.3,Agricultural statistic of Thailand
Maize,2022,Northern,Nan,4.29375,Agricultural statistic of Thailand
Maize,2022,Northern,Uttaradit,4.3125,Agricultural statistic of Thailand
Maize,2022,Northern,Phitsanulok,4.46875,Agricultural statistic of Thailand
Maize,2022,Northern,Phichit,4.66875,Agricultural statistic of Thailand
Maize,2022,Northern,Nakhon Sawan,5.425,Agricultural statistic of Thailand
Maize,2022,Northern,Uthai Thani,5.40625,Agricultural statistic of Thailand
Maize,2022,Northern,Phetchabun,5.025,Agricultural statistic of Thailand
Maize,2022,Northeastern,Loei,3.99375,Agricultural statistic of Thailand
Maize,2022,Northeastern,Nong Bua Lamphu,4.0375,Agricultural statistic of Thailand
Maize,2022,Northeastern,Amnat Charoen,3.80625,Agricultural statistic of Thailand
Maize,2022,Northeastern,Ubon Ratchathani,5.1,Agricultural statistic of Thailand
Maize,2022,Northeastern,Sisaket,5.475,Agricultural statistic of Thailand
